   57    137    369    1    0
   9866     13    0    0   7814  2     10 +0   50  2000  1800  5 +0
   9866   9738    0    0   2904  2     10 +9   35  2000  1800  5 +0
   9866   9865    0    0   1478  2     10 +4   40  2000  1800  5 +0
   9866  10058    0    0   2745  1      9 +4   25  2000  1800  5 +0
   9886     15    0    0   7920  1      9 +0   45  2000  1800  5 +0
   9886   9732    0    0   3220  2     10 +4   40  2000  1800  5 +0
   9886   9861    0    0   1900  2     10 +4   40  2000  1800  5 +0
   9886   9906    0    0    264  2     10 +9   35  2000  1800  5 +0
   9900   9861    0    0    158  2     10+14   30  2000  1800  5 +0
   9900   9921    0    0   1689  1      7+20   30  2000  1800  3 +0
   9900   9953    0    0   1531  1      7+20   30  2000  1800  3 +0
   9900   9993    0    0   1531  2     10+14   30  2000  1800  5 +0
   9906   9886    0    0    264  2     10 +9   35  2000  1800  5 +0
   9906   9933    0    0   1320  1      7+20   30  2000  1800  3 +0
   9906   9957    0    0    686  2     10 +4   40  2000  1800  5 +0
   9921   9900    0    0   1689  1      8+20   30  2000  1800  4 +0
   9921   9933    0    0   2112  3      5 +4   55  2200  2000  1 +0
   9921   9993    0    0   1531  1      8+20   30  2000  1800  4 +0
   9933   9501    0    0   7444  4      6+12   55  2200  2000  1 +0
   9952   9953    0    0   2112  3      5 +4   55  2200  2000  1 +0
   9952   9957    0    0    422  1      8+20   30  2000  1800  4 +0
   9953   9900    0    0   1531  1      8+20   30  2000  1800  4 +0
   9953   9993    0    0   1689  1      8+20   30  2000  1800  4 +0
   9953  10166    0    0   5491  3      5 +4   55  2200  2000  1 +0
   9957   9906    0    0    686  2     10 +4   40  2000  1800  5 +0
   9957   9981    0    0    264  2     10 +9   35  2000  1800  5 +0
   9981     17    0    0   7920  1      9 +4   25  2000  1800  5 +0
   9981   9957    0    0    264  2     10 +9   35  2000  1800  5 +0
   9981  10013    0    0   2640  1      9 +4   25  2000  1800  5 +0
   9981  10147    0    0   3590  2     10 +9   35  2000  1800  5 +0
   9993   9900    0    0   1531  2     10+14   30  2000  1800  5 +0
   9993   9921    0    0   1531  1      7+20   30  2000  1800  3 +0
   9993   9953    0    0   1689  1      7+20   30  2000  1800  3 +0
   9993  10013    0    0    422  2     10+14   30  2000  1800  5 +0
  10013   9981    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10013   9993    0    0    422  2     10+14   30  2000  1800  5 +0
  10013  10021    0    0   2587  1      9 +4   25  2000  1800  5 +0
  10013  10336    0    0   5966  2     10 +0   50  2000  1800  5 +0
  10021   9862    1    0   2112  1      9 +0   35  2000  1800  5 +0
  10021  10013    0    0   2587  1      9 +4   25  2000  1800  5 +0
  10021  10056    0    0   3220  1      9 +0   30  2000  1800  5 +0
  10056   9863    0    0   3168  2     10 +4   40  2000  1800  5 +0
  10056  10021    0    0   3220  1      9 +0   30  2000  1800  5 +0
  10056  10057    0    0   2904  1      9 +4   25  2000  1800  5 +0
  10056  10094    0    0   1108  2     10 +4   40  2000  1800  5 +0
  10057   9864    0    0   2640  2     10 +0   45  2000  1800  5 +0
  10057  10056    0    0   2904  1      9 +4   25  2000  1800  5 +0
  10057  10058    0    0   2376  1      9 +4   25  2000  1800  5 +0
  10057  10107    0    0   1161  2     10 +0   45  2000  1800  5 +0
  10058   9866    1    0   2745  1      9 +4   25  2000  1800  5 +0
  10058  10057    0    0   2376  1      9 +4   25  2000  1800  5 +0
  10058  10108    0    0   1425  1      9 +4   25  2000  1800  5 +0
  10094  10056    0    0   1108  2     10 +4   40  2000  1800  5 +0
  10094  10144    0    0   1267  2     10 +0   45  2000  1800  5 +0
  10094  10148    0    0   2112  1      7+20   30  2000  1800  3 +0
  10107  10057    0    0   1161  2     10 +0   45  2000  1800  5 +0
  10107  10108    0    0   1847  1      9 +4   25  2000  1800  5 +0
  10107  10297    0    0   3695  2     10 +0   45  2000  1800  5 +0
  10108     18    0    0   8236  1      9 +0   35  2000  1800  5 +0
  10108  10058    0    0   1425  1      9 +4   25  2000  1800  5 +0
  10108  10107    0    0   1847  1      9 +4   25  2000  1800  5 +0
  10144  10094    0    0   1267  2     10 +0   45  2000  1800  5 +0
  10144  10166    0    0   2164  1      7+20   30  2000  1800  3 +0
  10144  10337    0    0   4171  2     10+14   30  2000  1800  5 +0
  10147   9981    0    0   3590  2     10 +9   35  2000  1800  5 +0
  10147  10323    0    0   3432  2     10 +9   35  2000  1800  5 +0
  10147  10335    0    0   5016  1      9 +0   30  2000  1800  5 +0
  10148   9921    0    0   5491  3      5 +4   55  2200  2000  1 +0
  10148  10094    0    0   2112  1      8+20   30  2000  1800  4 +0
  10166  10144    0    0   2164  1      8+20   30  2000  1800  4 +0
  10166  10353    0    0   5913  3      5 +4   55  2200  2000  1 +0
  10297  10107    0    0   3695  2     10 +0   45  2000  1800  5 +0
  10297  10353    0    0   1425  1      7+20   30  2000  1800  3 +0
  10297  10359    0    0   1953  1      7+20   30  2000  1800  3 +0
  10297  10400    0    0   1584  2     10 +0   45  2000  1800  5 +0
  10323  10147    0    0   3432  2     10 +9   35  2000  1800  5 +0
  10323  10335    0    0   2904  2     10 +4   40  2000  1800  5 +0
  10323  10392    0    0    264  2     10 +9   35  2000  1800  5 +0
  10335  10147    0    0   5016  1      9 +0   30  2000  1800  5 +0
  10335  10323    0    0   2904  2     10 +4   40  2000  1800  5 +0
  10335  10336    0    0   1953  2     10 +4   40  2000  1800  5 +0
  10336  10013    0    0   5966  2     10 +0   50  2000  1800  5 +0
  10336  10335    0    0   1953  2     10 +4   40  2000  1800  5 +0
  10336  10337    0    0   2164  2     10 +4   40  2000  1800  5 +0
  10336  10492    0    0   3379  2     10+14   30  2000  1800  5 +0
  10337  10144    0    0   4171  2     10+14   30  2000  1800  5 +0
  10337  10336    0    0   2164  2     10 +4   40  2000  1800  5 +0
  10337  10338    0    0    633  2     10 +9   35  2000  1800  5 +0
  10337  10443    0    0   3009  2     10 +9   35  2000  1800  5 +0
  10338  10337    0    0    633  2     10 +9   35  2000  1800  5 +0
  10338  10339    0    0   2745  1      9 +0   35  2000  1800  5 +0
  10338  10444    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10339  10338    0    0   2745  1      9 +0   35  2000  1800  5 +0
  10339  10439    0    0   3537  1      9 +4   25  2000  1800  5 +0
  10339  10445    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10353  10297    0    0   1425  1      8+20   30  2000  1800  4 +0
  10353  10380    0    0   1795  3      5 +4   55  2200  2000  1 +0
  10353  10400    0    0   2323  1      8+20   30  2000  1800  4 +0
  10359  10148    0    0   5913  3      5 +4   55  2200  2000  1 +0
  10359  10297    0    0   1953  1      8+20   30  2000  1800  4 +0
  10359  10400    0    0   1425  1      8+20   30  2000  1800  4 +0
  10380   9502    0    0   3643  3      5 +4   55  2200  2000  1 +0
  10392     21    0    0   2217  2     10 +9   35  2000  1800  5 +0
  10392  10323    0    0    264  2     10 +9   35  2000  1800  5 +0
  10392  10539    0    0   4435  1      9 +0   35  2000  1800  5 +0
  10400  10297    0    0   1584  2     10 +0   45  2000  1800  5 +0
  10400  10353    0    0   2323  1      7+20   30  2000  1800  3 +0
  10400  10359    0    0   1425  1      7+20   30  2000  1800  3 +0
  10400  10440    0    0   1478  2     10 +0   45  2000  1800  5 +0
  10436     20    0    0   2640  2     10 +0   45  2000  1800  5 +0
  10436     23    0    0   1372  1      9 +4   25  2000  1800  5 +0
  10436  10446    0    0   1636  2     10 +0   45  2000  1800  5 +0
  10439  10339    0    0   3537  1      9 +4   25  2000  1800  5 +0
  10439  10440    0    0    264  1      9 +4   25  2000  1800  5 +0
  10439  10445    0    0   2376  1      9 +4   25  2000  1800  5 +0
  10440  10400    0    0   1478  2     10 +0   45  2000  1800  5 +0
  10440  10439    0    0    264  1      9 +4   25  2000  1800  5 +0
  10440  10446    0    0   4435  1      9 +4   25  2000  1800  5 +0
  10440  10596    0    0   4065  2     10 +0   50  2000  1800  5 +0
  10443  10337    0    0   3009  2     10 +9   35  2000  1800  5 +0
  10443  10444    0    0   2059  1      9 +4   25  2000  1800  5 +0
  10443  10492    0    0    792  2     10 +0   45  2000  1800  5 +0
  10444  10338    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10444  10443    0    0   2059  1      9 +4   25  2000  1800  5 +0
  10444  10445    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10444  10542    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10445  10339    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10445  10439    0    0   2376  1      9 +4   25  2000  1800  5 +0
  10445  10444    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10445  10543    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10446  10436    0    0   1636  2     10 +0   45  2000  1800  5 +0
  10446  10440    0    0   4435  1      9 +4   25  2000  1800  5 +0
  10446  10597    0    0   4540  2     10 +0   50  2000  1800  5 +0
  10492  10336    0    0   3379  2     10+14   30  2000  1800  5 +0
  10492  10443    0    0    792  2     10 +0   45  2000  1800  5 +0
  10492  10540    0    0   1108  2     10 +9   35  2000  1800  5 +0
  10492  10541    0    0    897  1      9 +4   25  2000  1800  5 +0
  10539  10392    0    0   4435  1      9 +0   35  2000  1800  5 +0
  10539  10540    1    0   6969  1      9 +4   25  2000  1800  5 +0
  10539  10580    0    0   2112  1      9 +0   35  2000  1800  5 +0
  10540  10492    0    0   1108  2     10 +9   35  2000  1800  5 +0
  10540  10539    0    0   6969  1      9 +4   25  2000  1800  5 +0
  10540  10541    0    0    528  1      9 +4   25  2000  1800  5 +0
  10540  10594    0    0   2851  2     10 +9   35  2000  1800  5 +0
  10541  10492    1    0    897  1      9 +4   25  2000  1800  5 +0
  10541  10540    1    0    528  1      9 +4   25  2000  1800  5 +0
  10541  10542    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10541  10595    1    0   2323  1      9 +4   25  2000  1800  5 +0
  10542  10444    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10542  10541    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10542  10543    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10542  10591    1    0   1320  1      9 +4   25  2000  1800  5 +0
  10543  10445    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10543  10542    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10543  10592    1    0   1267  1      9 +4   25  2000  1800  5 +0
  10580     22    0    0   5966  2     10+14   30  2000  1800  5 +0
  10580  10539    0    0   2112  1      9 +0   35  2000  1800  5 +0
  10580  10613    0    0    792  2     10 +4   40  2000  1800  5 +0
  10591  10542    0    0   1320  1      9 +4   25  2000  1800  5 +0
  10591  10592    0    0   2692  2     10+14   30  2000  1800  5 +0
  10591  10595    0    0   2534  2     10+14   30  2000  1800  5 +0
  10591  10710    0    0   2164  1      9 +4   25  2000  1800  5 +0
  10592  10543    0    0   1267  1      9 +4   25  2000  1800  5 +0
  10592  10591    0    0   2692  2     10+14   30  2000  1800  5 +0
  10592  10596    0    0   2692  2     10+14   30  2000  1800  5 +0
  10592  10711    0    0   2164  1      9 +4   25  2000  1800  5 +0
  10594  10540    0    0   2851  2     10 +9   35  2000  1800  5 +0
  10594  10595    0    0   1953  2     10+14   30  2000  1800  5 +0
  10594  10613    0    0   6124  2     10+14   30  2000  1800  5 +0
  10594  10646    0    0    950  2     10 +4   40  2000  1800  5 +0
  10595  10541    0    0   2323  1      9 +4   25  2000  1800  5 +0
  10595  10591    0    0   2534  2     10+14   30  2000  1800  5 +0
  10595  10594    0    0   1953  2     10+14   30  2000  1800  5 +0
  10595  10709    0    0   2112  2     10 +9   35  2000  1800  5 +0
  10596  10440    0    0   4065  2     10 +0   50  2000  1800  5 +0
  10596  10592    0    0   2692  2     10+14   30  2000  1800  5 +0
  10596  10597    0    0    950  2     10 +4   40  2000  1800  5 +0
  10596  10639    0    0   1056  3     11 +0   50  2000  1800  5 +0
  10597  10446    0    0   4540  2     10 +0   50  2000  1800  5 +0
  10597  10596    0    0    950  2     10 +4   40  2000  1800  5 +0
  10597  10598    0    0   4329  2     10 +0   45  2000  1800  5 +0
  10597  10639    0    0   1531  3     11 +0   45  2000  1800  5 +0
  10598     24    0    0   3326  1      9 +4   25  2000  1800  5 +0
  10598     25    0    0   2164  2     10 +0   45  2000  1800  5 +0
  10598  10597    0    0   4329  2     10 +0   45  2000  1800  5 +0
  10598  10759    0    0   3960  2     10+19   25  2000  1800  5 +0
  10613     26    0    0   3009  2     10 +9   35  2000  1800  5 +0
  10613  10580    0    0    792  2     10 +4   40  2000  1800  5 +0
  10613  10594    0    0   6124  2     10+14   30  2000  1800  5 +0
  10613  10762    0    0   3801  2     10 +4   40  2000  1800  5 +0
  10639     27    0    0   2798  2     10 +4   40  2000  1800  5 +0
  10639  10596    0    0   1056  3     11 +0   50  2000  1800  5 +0
  10639  10597    0    0   1531  3     11 +0   45  2000  1800  5 +0
  10639  10716    0    0   2587  2     10 +0   45  2000  1800  5 +0
  10646  10594    0    0    950  2     10 +4   40  2000  1800  5 +0
  10646  10707    0    0    792  2     10 +9   35  2000  1800  5 +0
  10646  10708    0    0   1108  1      9 +4   25  2000  1800  5 +0
  10707  10646    0    0    792  2     10 +9   35  2000  1800  5 +0
  10707  10708    0    0    792  1      9 +0   35  2000  1800  5 +0
  10707  10772    0    0   2323  2     10 +4   40  2000  1800  5 +0
  10708     34    0    0   3273  1      9 +0   35  2000  1800  5 +0
  10708  10646    0    0   1108  1      9 +4   25  2000  1800  5 +0
  10708  10707    0    0    792  1      9 +0   35  2000  1800  5 +0
  10708  10709    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10709     35    0    0   3168  2     10 +9   35  2000  1800  5 +0
  10709  10595    0    0   2112  2     10 +9   35  2000  1800  5 +0
  10709  10708    0    0   2640  1      9 +4   25  2000  1800  5 +0
  10709  10710    0    0   2692  1      9 +4   25  2000  1800  5 +0
  10710  10591    1    0   2164  1      9 +4   25  2000  1800  5 +0
  10710  10709    0    0   2692  1      9 +4   25  2000  1800  5 +0
  10710  10711    0    0   2692  1      9 +4   25  2000  1800  5 +0
  10711     30    0    0   1689  1      9 +4   25  2000  1800  5 +0
  10711  10592    1    0   2164  1      9 +4   25  2000  1800  5 +0
  10711  10710    0    0   2692  1      9 +4   25  2000  1800  5 +0
  10711  10716    0    0   1320  1      9 +4   25  2000  1800  5 +0
  10716  10639    0    0   2587  2     10 +0   45  2000  1800  5 +0
  10716  10711    0    0   1320  1      9 +4   25  2000  1800  5 +0
  10716  10750    0    0   1372  2     10 +0   45  2000  1800  5 +0
  10716  10757    0    0   1161  1      9 +4   25  2000  1800  5 +0
  10750     31    0    0    528  2     10 +0   50  2000  1800  5 +0
  10750  10716    0    0   1372  2     10 +0   45  2000  1800  5 +0
  10757     28    1    0   1372  1      9 +4   25  2000  1800  5 +0
  10757  10716    0    0   1161  1      9 +4   25  2000  1800  5 +0
  10759     29    1    0   5227  1      9 +4   25  2000  1800  5 +0
  10759     32    0    0   1847  2     10 +4   40  2000  1800  5 +0
  10759     33    0    0   1108  2     10+19   25  2000  1800  5 +0
  10759  10598    0    0   3960  2     10+19   25  2000  1800  5 +0
  10762     36    0    0   1531  2     10 +9   35  2000  1800  5 +0
  10762  10613    0    0   3801  2     10 +4   40  2000  1800  5 +0
  10762  10772    0    0   3484  1      9 +4   25  2000  1800  5 +0
  10772     37    0    0   2112  2     10 +4   40  2000  1800  5 +0
  10772  10707    0    0   2323  2     10 +4   40  2000  1800  5 +0
  10772  10762    0    0   3484  1      9 +4   25  2000  1800  5 +0
